
CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees,Shanghai
2015-8-13,35,30,25,25,24,21,100,77,46,1009,1008,1006,10,9,2,29,10,,0.00,5,Rain-Thunderstorm,79,Taibei
2015-8-14,34,30,26,25,24,22,89,77,52,1009,1007,1006,10,9,1,23,6,,0.00,6,Rain-Thunderstorm,82,Taibei
2015-8-15,36,31,26,24,21,19,84,58,39,1008,1007,1006,10,10,10,39,11,58,0.00,6,Rain,250,Taibei
2015-8-16,33,29,26,24,21,17,89,61,43,1008,1007,1005,10,9,5,34,14,55,0.00,5,Rain,271,Taibei
2015-8-17,34,30,27,24,23,21,74,63,49,1009,1007,1006,10,10,10,26,10,,0.00,5,,278,Taibei
2015-8-18,32,28,25,25,24,22,94,78,55,1009,1008,1007,10,8,1,23,8,,0.00,6,Rain-Thunderstorm,116,Taibei
2015-8-19,34,30,26,26,24,22,89,71,49,1008,1007,1006,10,10,7,29,14,,0.00,2,,92,Taibei
2015-8-20,34,30,27,25,23,21,84,64,46,1008,1005,1003,10,10,10,34,23,,0.00,2,,95,Taibei
2015-8-21,33,30,27,25,24,22,84,72,59,1004,1001,1000,10,9,3,40,27,55,0.00,4,Rain,96,Taibei
2015-8-22,32,29,26,26,24,23,89,76,59,1000,998,996,10,9,3,39,27,58,0.00,5,Rain,91,Taibei
2015-8-23,30,28,26,25,24,23,89,81,70,997,995,994,10,7,2,32,18,52,0.00,6,Rain,75,Taibei
2015-8-24,34,30,27,25,23,21,89,68,49,1003,1000,997,10,10,7,34,23,,0.00,6,Rain,274,Taibei
2015-8-25,31,27,24,25,23,21,94,78,66,1009,1006,1003,10,8,2,26,11,,0.00,6,Rain,90,Taibei
2015-8-26,31,28,25,23,22,20,89,72,55,1011,1009,1008,10,10,7,21,11,,0.00,6,Rain,101,Taibei
2015-8-27,29,27,24,25,23,22,94,89,70,1011,1010,1009,10,6,1,16,10,,0.00,6,Rain-Thunderstorm,101,Taibei
2015-8-28,29,27,24,24,23,22,94,86,70,1010,1008,1007,10,7,1,21,6,,0.00,6,Rain-Thunderstorm,121,Taibei
2015-8-29,30,28,25,25,23,23,94,86,70,1008,1007,1006,10,8,3,21,10,,0.00,6,Rain,98,Taibei
2015-8-30,28,27,25,24,23,21,94,84,66,1010,1008,1007,10,9,5,23,6,,0.00,6,Rain,299,Taibei
2015-8-31,26,26,25,24,23,22,89,87,78,1011,1009,1007,10,8,4,16,10,,0.00,6,Rain,286,Taibei
2015-9-1,32,28,24,24,23,22,94,84,59,1012,1010,1008,10,8,1,21,6,,0.00,6,Rain-Thunderstorm,107,Taibei
2015-9-2,34,29,25,24,23,21,94,73,49,1014,1012,1011,10,10,9,23,6,,0.00,6,Rain-Thunderstorm,236,Taibei
2015-9-3,33,29,25,25,23,21,83,70,55,1014,1013,1012,10,10,10,14,6,,0.00,5,,240,Taibei
2015-9-4,33,30,27,24,23,21,79,67,52,1014,1013,1011,10,10,10,11,6,,0.00,5,Rain,293,Taibei
2015-9-5,35,30,26,24,22,20,83,61,44,1012,1009,1006,10,10,10,23,10,,0.00,5,,276,Taibei
2015-9-6,36,31,26,24,22,19,89,61,37,1008,1006,1003,10,10,5,32,14,48,0.00,4,Rain-Thunderstorm,278,Taibei
2015-9-7,27,24,23,24,23,22,94,85,74,1010,1008,1006,10,7,2,23,10,,0.00,6,Rain,108,Taibei
2015-9-8,30,27,23,23,22,20,94,73,55,1012,1010,1008,10,10,10,26,13,,0.00,3,Rain,98,Taibei
2015-9-9,30,27,24,22,19,17,83,63,45,1014,1012,1011,10,10,10,24,16,,0.00,2,,98,Taibei
2015-9-10,31,27,23,20,18,14,78,59,37,1014,1013,1011,10,10,10,27,13,,0.00,2,,96,Taibei
2015-9-11,31,26,22,20,19,17,78,63,46,1012,1011,1009,10,10,10,29,16,,0.00,1,,95,Taibei
2015-9-12,31,27,24,21,19,18,78,62,49,1015,1012,1011,10,10,10,32,19,40,0.00,1,,97,Taibei
2015-9-13,31,27,23,22,20,19,83,69,49,1016,1014,1013,10,10,10,29,19,48,0.00,4,Rain,94,Taibei
2015-9-14,30,27,24,23,22,20,94,79,58,1015,1013,1011,10,10,6,32,23,,0.00,4,Rain,96,Taibei
2015-9-15,33,29,25,24,23,21,89,73,49,1013,1011,1010,10,10,10,26,14,,0.00,3,,102,Taibei
2015-9-16,30,27,24,23,22,21,94,79,62,1014,1013,1011,10,9,1,27,11,,0.00,5,Rain,105,Taibei
2015-9-17,30,27,24,22,19,18,83,67,48,1017,1015,1014,10,10,10,27,16,,0.00,3,,99,Taibei
2015-9-18,30,26,22,20,18,15,83,62,40,1017,1015,1013,10,10,10,29,14,,0.00,3,,100,Taibei
2015-9-19,31,26,22,20,18,16,83,62,43,1014,1012,1010,10,10,10,29,16,,0.00,3,,101,Taibei
2015-9-20,31,28,25,21,20,18,74,65,51,1012,1010,1008,10,10,10,29,18,,0.00,6,,93,Taibei
2015-9-21,30,28,25,22,22,20,83,69,58,1011,1009,1008,10,10,7,23,11,,0.00,5,,90,Taibei
2015-9-22,33,29,25,24,22,21,83,69,52,1012,1010,1008,10,9,5,19,11,,0.00,2,,108,Taibei
2015-9-23,33,29,25,23,22,20,89,64,49,1010,1008,1005,10,8,5,21,10,,0.00,2,,290,Taibei
2015-9-24,31,28,25,24,22,21,89,76,62,1007,1006,1005,10,9,3,23,11,37,0.00,5,Rain,70,Taibei
2015-9-25,30,27,24,22,21,18,89,68,51,1007,1005,1003,10,10,10,27,18,,0.00,5,,99,Taibei
2015-9-26,28,26,24,21,21,19,83,73,61,1009,1008,1005,10,10,8,23,11,,0.00,6,Rain,94,Taibei
2015-9-27,25,24,23,23,21,20,94,85,74,1009,1007,1005,10,6,2,13,6,,0.00,6,Rain,202,Taibei
2015-9-28,29,27,24,24,24,23,94,83,74,1005,994,987,10,3,1,66,26,119,0.00,8,Rain-Thunderstorm,61,Taibei
2015-9-29,32,30,28,25,24,23,79,71,62,1012,1003,988,10,9,3,82,42,121,0.00,6,Rain,110,Taibei
2015-9-30,34,30,26,24,23,22,84,69,49,1015,1013,1011,10,10,9,14,8,,0.00,5,,61,Taibei
2015-10-1,33,30,27,24,23,23,79,70,55,1014,1013,1011,10,10,9,16,8,,0.00,5,Thunderstorm,300,Taibei
2015-10-2,28,26,23,24,22,20,89,81,74,1016,1014,1013,10,8,3,29,19,42,0.00,6,Rain-Thunderstorm,96,Taibei
2015-10-3,33,30,27,23,22,21,79,66,52,1017,1014,1013,10,10,10,26,19,,0.00,2,,101,Taibei
2015-10-4,34,30,27,24,22,21,79,64,49,1019,1017,1015,10,10,10,35,21,,0.00,2,,100,Taibei
2015-10-5,33,29,26,23,23,21,83,68,52,1018,1016,1014,10,10,10,29,19,,0.00,3,,95,Taibei
2015-10-6,30,28,26,23,21,20,83,70,55,1017,1015,1013,10,10,10,26,21,40,0.00,5,,87,Taibei
2015-10-7,30,28,25,21,19,19,74,64,51,1015,1012,1010,10,10,10,27,21,,0.00,4,,94,Taibei
2015-10-8,29,27,24,22,21,19,89,74,62,1011,1009,1008,10,10,7,23,10,,0.00,6,Rain,293,Taibei
2015-10-9,24,22,21,22,21,18,94,87,78,1014,1011,1009,10,8,3,23,13,,0.00,6,Rain,104,Taibei
2015-10-10,27,24,22,20,19,17,88,75,61,1016,1013,1012,10,10,4,21,13,,0.00,6,Rain,99,Taibei
2015-10-11,23,21,20,20,16,13,88,71,53,1021,1019,1016,10,9,4,16,8,,0.00,6,Rain,98,Taibei
2015-10-12,25,22,20,16,14,12,78,57,47,1022,1021,1019,10,10,10,35,21,,0.00,6,,99,Taibei
2015-10-13,26,23,20,16,13,12,78,56,42,1022,1020,1019,10,10,10,34,23,,0.00,1,,93,Taibei
2015-10-14,26,22,19,16,15,14,78,62,47,1020,1018,1016,10,10,10,27,18,48,0.00,2,,90,Taibei
2015-10-15,27,22,18,18,17,15,88,67,51,1017,1015,1013,10,10,10,26,14,,0.00,1,,90,Taibei
2015-10-16,27,24,22,19,19,18,83,72,61,1016,1015,1013,10,10,10,29,21,45,0.00,3,,93,Taibei
2015-10-17,27,24,22,19,18,16,78,66,54,1016,1014,1013,10,10,10,35,23,55,0.00,2,Rain,90,Taibei
2015-10-18,25,23,22,21,19,16,88,76,57,1014,1013,1012,10,9,5,34,27,50,0.00,5,Rain,96,Taibei
2015-10-19,26,24,23,22,21,19,88,78,69,1012,1009,1007,10,9,5,34,26,,0.00,6,Rain,91,Taibei
2015-10-20,28,26,23,20,19,18,83,67,58,1009,1007,1006,10,10,10,45,32,60,0.00,6,Rain,99,Taibei
2015-10-21,26,23,22,21,20,19,88,79,69,1013,1010,1008,10,9,5,35,27,52,0.00,6,Rain,99,Taibei
2015-10-22,26,24,23,21,20,19,88,77,69,1013,1012,1011,10,9,7,29,18,47,0.00,6,Rain,88,Taibei
2015-10-23,27,26,24,23,22,20,89,82,70,1014,1012,1010,10,8,4,16,8,,0.00,6,Rain,91,Taibei
2015-10-24,27,26,24,22,22,20,89,82,74,1018,1015,1012,10,8,5,23,11,,0.00,6,Rain,98,Taibei
2015-10-25,27,26,24,21,19,18,83,72,61,1020,1017,1016,10,10,7,32,23,47,0.00,5,,90,Taibei
2015-10-26,29,26,23,20,19,18,78,66,54,1018,1016,1014,10,10,10,26,21,,0.00,3,,98,Taibei
2015-10-27,31,27,24,21,20,19,83,70,49,1018,1015,1013,10,9,6,24,8,,0.00,2,,227,Taibei
2015-10-28,27,24,23,21,20,19,83,75,65,1020,1018,1017,10,9,6,29,23,,0.00,4,,90,Taibei
2015-10-29,31,27,24,21,21,20,83,68,52,1019,1017,1015,10,7,5,19,11,,0.00,4,,279,Taibei
2015-10-30,28,24,22,21,20,19,88,75,58,1022,1019,1017,10,8,4,27,11,,0.00,5,Rain,101,Taibei
2015-10-31,24,22,21,19,18,16,83,77,73,1024,1023,1021,10,10,9,29,23,55,0.00,6,Rain,99,Taibei
2015-11-1,24,22,21,19,18,16,88,76,65,1022,1021,1019,10,10,8,26,21,,0.00,6,Rain,100,Taibei
2015-11-2,22,20,19,19,17,15,88,80,73,1023,1021,1019,10,8,4,24,18,,0.00,7,,104,Taibei
2015-11-3,23,22,21,20,19,17,88,82,78,1022,1021,1020,10,8,5,29,21,47,0.00,6,Rain,98,Taibei
2015-11-4,28,24,22,23,21,20,89,77,65,1020,1017,1015,10,9,5,32,23,,0.00,5,Rain,94,Taibei
2015-11-5,33,28,23,22,21,19,83,67,43,1018,1016,1013,10,10,10,23,11,,0.00,2,,93,Taibei
2015-11-6,32,29,26,22,21,20,74,64,49,1017,1015,1013,10,10,10,32,23,,0.00,4,,98,Taibei
2015-11-7,31,27,24,22,22,20,89,72,55,1018,1016,1015,10,5,3,19,8,,0.00,3,,294,Taibei
2015-11-8,30,27,23,22,21,20,89,72,58,1018,1016,1014,10,6,4,19,6,,0.00,2,,93,Taibei
2015-11-9,29,24,21,22,20,18,83,75,58,1021,1017,1016,10,8,3,26,11,,0.00,6,,80,Taibei
2015-11-10,23,21,20,18,16,13,83,71,57,1022,1020,1019,10,10,10,32,23,52,0.00,6,,96,Taibei
2015-11-11,23,21,20,18,17,15,88,79,61,1021,1020,1019,10,9,4,35,27,,0.00,6,Rain,99,Taibei
2015-11-12,27,23,21,20,19,17,88,76,65,1021,1018,1016,10,10,5,29,24,47,0.00,6,,95,Taibei
2015-11-13,28,24,22,21,20,19,88,75,61,1016,1015,1014,10,9,6,21,10,,0.00,5,Rain,294,Taibei
2015-11-14,27,24,22,21,19,17,88,76,65,1017,1015,1014,10,10,7,27,19,,0.00,6,,102,Taibei
2015-11-15,27,24,22,20,19,18,83,71,61,1019,1017,1015,10,10,10,35,24,,0.00,4,,93,Taibei
2015-11-16,32,27,23,21,19,16,83,65,38,1016,1014,1012,10,9,6,26,16,,0.00,2,,76,Taibei
2015-11-17,32,27,23,21,19,16,83,63,38,1016,1014,1013,10,10,8,16,5,,0.00,2,,100,Taibei
2015-11-18,31,27,24,22,21,19,83,68,52,1019,1016,1014,10,10,7,24,8,,0.00,3,,302,Taibei
2015-11-19,27,24,23,20,19,19,83,74,61,1020,1019,1017,10,10,10,27,23,,0.00,3,,95,Taibei
2015-11-20,27,24,21,21,20,19,88,75,65,1020,1018,1016,10,10,7,29,24,,0.00,5,Rain,91,Taibei
2015-11-21,26,23,21,20,19,18,94,77,61,1020,1018,1016,10,10,7,27,18,,0.00,6,Rain,101,Taibei
2015-11-22,28,26,23,21,19,18,88,72,58,1018,1017,1016,10,10,10,35,21,,0.00,4,Rain,91,Taibei
2015-11-23,27,24,22,21,19,17,88,74,61,1019,1017,1015,10,10,9,29,21,40,0.00,5,Rain,89,Taibei
2015-11-24,24,23,22,17,17,16,73,70,65,1019,1017,1015,10,10,10,24,16,,0.00,6,Rain,88,Taibei
2015-11-25,24,21,18,17,16,13,78,70,61,1021,1017,1015,10,10,10,24,13,,0.00,6,Rain,92,Taibei
2015-11-26,18,16,13,12,6,3,68,53,40,1026,1024,1021,10,10,10,24,13,,0.00,4,,74,Taibei
2015-11-27,19,16,13,11,7,4,72,56,43,1027,1025,1023,10,10,10,34,23,,0.00,3,,95,Taibei
2015-11-28,24,19,15,17,14,11,82,67,57,1025,1023,1022,10,10,10,29,21,,0.00,3,,94,Taibei
2015-11-29,27,23,19,17,16,11,78,63,39,1022,1021,1019,10,10,10,21,11,,0.00,5,,270,Taibei
2015-11-30,23,21,19,18,17,16,88,79,69,1021,1020,1018,10,10,7,26,13,,0.00,6,Rain,100,Taibei
2015-12-1,24,22,20,18,18,17,88,77,65,1019,1017,1016,10,10,10,27,21,,0.00,5,,100,Taibei
2015-12-2,26,22,19,18,17,16,88,72,54,1019,1016,1014,10,10,10,21,10,,0.00,6,,268,Taibei
2015-12-3,21,18,16,16,11,8,77,63,49,1025,1023,1019,10,9,6,27,21,40,0.00,6,Rain,96,Taibei
2015-12-4,18,17,15,12,10,8,82,64,52,1027,1025,1023,10,10,9,37,27,,0.00,6,Rain,102,Taibei
2015-12-5,26,21,16,18,16,11,83,68,54,1023,1018,1014,10,10,10,34,26,,0.00,5,,96,Taibei
2015-12-6,20,18,17,17,15,14,88,82,73,1024,1022,1019,10,9,5,24,13,,0.00,6,Rain,105,Taibei
2015-12-7,20,18,17,15,13,11,83,72,60,1025,1024,1023,10,10,8,27,21,,0.00,6,,100,Taibei
2015-12-8,21,19,18,16,16,14,83,79,73,1026,1024,1022,10,9,8,34,27,52,0.00,6,Rain,98,Taibei
2015-12-9,24,22,20,19,17,15,94,77,61,1023,1016,1013,10,9,5,32,23,42,0.00,6,Rain,93,Taibei
2015-12-10,24,21,18,19,16,13,94,76,50,1016,1014,1011,10,9,2,19,10,,0.00,5,Rain,281,Taibei
2015-12-11,20,18,17,15,14,13,88,74,64,1020,1018,1016,10,10,9,21,13,,0.00,6,Rain,97,Taibei
2015-12-12,20,18,16,16,15,14,94,84,73,1020,1019,1017,10,9,5,34,21,,0.00,5,Rain,105,Taibei
2015-12-13,25,22,19,19,17,15,88,77,65,1018,1016,1015,10,10,9,32,24,,0.00,2,,96,Taibei
2015-12-14,24,21,18,19,17,16,94,79,65,1018,1016,1014,10,10,7,27,16,,0.00,6,Rain,96,Taibei
2015-12-15,18,17,16,15,13,10,83,76,63,1022,1020,1017,10,6,3,26,23,,0.00,6,Rain,94,Taibei
2015-12-16,16,14,13,10,6,2,68,56,47,1027,1024,1022,10,6,4,21,13,37,0.00,6,,73,Taibei
2015-12-17,13,12,11,5,2,0,58,52,41,1030,1028,1026,10,10,10,23,14,37,0.00,6,,72,Taibei
2015-12-18,18,16,13,9,8,5,67,58,48,1028,1027,1026,10,10,10,26,16,,0.00,6,,99,Taibei
2015-12-19,20,18,16,16,14,10,83,75,68,1027,1025,1023,10,10,7,34,24,50,0.00,6,Rain,94,Taibei
2015-12-20,25,21,17,16,14,14,88,65,53,1024,1021,1018,10,10,8,27,16,,0.00,5,,112,Taibei
2015-12-21,23,21,19,18,17,15,88,78,69,1023,1022,1021,10,9,6,27,11,,0.00,6,Rain,107,Taibei
2015-12-22,29,24,19,19,18,16,88,69,45,1022,1019,1016,10,9,4,29,11,,0.00,4,,131,Taibei
2015-12-23,28,24,20,19,17,16,88,73,48,1021,1018,1016,10,9,4,23,11,,0.00,4,,98,Taibei
2015-12-24,26,22,19,19,18,18,94,81,61,1018,1017,1015,10,8,2,21,6,,0.00,6,Rain,284,Taibei
2015-12-25,20,18,16,18,14,12,88,81,72,1023,1021,1017,10,9,4,21,13,,0.00,6,Rain,103,Taibei
2015-12-26,19,17,15,15,13,11,88,76,68,1022,1021,1019,10,6,4,26,16,,0.00,6,Rain,100,Taibei
2015-12-27,19,17,15,16,14,12,88,83,77,1027,1024,1021,10,6,3,19,8,,0.00,6,Rain,96,Taibei
2015-12-28,17,16,15,13,11,8,88,72,59,1030,1028,1027,10,9,6,26,14,45,0.00,6,Rain,94,Taibei
2015-12-29,19,17,16,13,10,8,82,63,52,1029,1027,1025,10,10,10,29,23,,0.00,6,,99,Taibei
2015-12-30,17,16,15,14,13,12,88,83,77,1027,1026,1024,10,10,10,27,21,,0.00,6,Rain,107,Taibei
2015-12-31,17,16,15,13,10,9,88,68,59,1030,1028,1026,10,8,5,24,19,42,0.00,6,Rain,91,Taibei
2016-1-1,22,19,16,16,14,10,88,73,63,1029,1026,1023,10,9,6,34,24,,0.00,4,,100,Taibei
2016-1-2,20,19,18,16,16,14,88,81,73,1024,1022,1021,10,5,3,14,5,,0.00,6,Rain,175,Taibei
2016-1-3,20,19,18,18,17,16,94,87,83,1022,1021,1019,10,5,1,14,6,,0.00,6,Rain,107,Taibei
2016-1-4,23,21,19,19,18,17,94,83,73,1021,1019,1018,10,7,5,13,6,,0.00,6,Rain,275,Taibei
2016-1-5,24,21,19,20,18,16,94,86,73,1019,1017,1016,10,6,2,19,8,,0.00,6,Rain,104,Taibei
2016-1-6,21,19,18,17,16,14,94,82,68,1023,1020,1016,10,8,1,23,11,,0.00,6,Rain-Thunderstorm,101,Taibei
2016-1-7,19,18,17,14,13,12,82,74,68,1024,1022,1021,10,10,9,24,14,,0.00,6,Rain,97,Taibei
2016-1-8,18,17,16,14,12,11,88,74,64,1023,1021,1020,10,9,6,21,11,29,0.00,6,Rain,89,Taibei
2016-1-9,19,17,14,14,12,10,82,72,60,1024,1022,1020,10,10,9,35,21,,0.00,3,,98,Taibei
2016-1-10,23,19,16,17,16,13,88,78,65,1021,1018,1016,10,9,7,23,10,,0.00,5,,100,Taibei
2016-1-11,20,18,16,17,15,14,94,86,82,1019,1017,1015,10,6,4,19,6,,0.00,6,Rain,231,Taibei
2016-1-12,17,16,14,15,12,11,94,80,68,1022,1021,1019,10,9,5,24,13,37,0.00,6,Rain,97,Taibei
2016-1-13,15,14,13,12,11,10,88,80,72,1023,1022,1020,10,9,7,24,16,,0.00,6,Rain,104,Taibei
2016-1-14,15,14,13,11,11,9,82,76,72,1023,1021,1019,10,7,6,24,13,,0.00,7,Rain,105,Taibei
2016-1-15,17,16,14,14,13,11,88,81,77,1018,1017,1015,6,4,3,14,5,,0.00,7,Rain,118,Taibei
2016-1-16,21,18,15,16,14,13,94,80,64,1019,1015,1012,10,9,4,34,14,,0.00,6,Rain,105,Taibei
2016-1-17,19,17,14,16,15,11,94,87,77,1016,1011,1008,10,6,2,23,8,,0.00,6,Rain,276,Taibei
2016-1-18,17,14,13,12,8,6,88,64,52,1021,1019,1016,10,9,7,27,11,,0.00,6,Rain,86,Taibei
2016-1-19,15,14,13,11,10,8,88,82,63,1026,1023,1021,6,4,3,27,23,,0.00,6,Rain,105,Taibei
2016-1-20,18,14,12,15,12,10,88,83,77,1026,1023,1020,10,9,5,34,24,,0.00,6,Rain,102,Taibei
2016-1-21,18,17,15,16,14,13,94,87,82,1021,1019,1016,10,7,2,21,10,,0.00,6,Rain,215,Taibei
2016-1-22,16,14,14,14,13,11,94,88,82,1022,1019,1015,10,7,3,29,18,,0.00,7,Rain,107,Taibei
2016-1-23,15,11,8,13,7,2,88,77,66,1033,1028,1021,10,8,5,13,6,34,0.00,7,Rain,79,Taibei
2016-1-24,8,6,4,2,-1,-4,87,65,49,1037,1036,1034,10,9,4,14,6,,0.00,6,Rain,322,Taibei
2016-1-25,9,7,5,2,0,-4,66,60,49,1037,1034,1031,10,10,10,23,8,,0.00,6,,86,Taibei
2016-1-26,19,13,8,10,7,2,71,58,46,1031,1027,1024,10,10,10,34,21,,0.00,4,,106,Taibei
2016-1-27,24,19,15,14,12,9,77,62,47,1025,1023,1021,10,10,9,27,14,,0.00,6,Rain,111,Taibei
2016-1-28,19,17,16,17,15,14,88,85,78,1022,1020,1016,10,7,3,29,8,,0.00,6,Rain,258,Taibei
2016-1-29,18,17,17,16,16,15,94,89,83,1022,1019,1016,10,7,1,27,8,,0.00,6,Rain,242,Taibei
2016-1-30,18,17,16,16,13,11,94,79,72,1024,1022,1018,10,9,5,16,8,34,0.00,6,Rain,85,Taibei
2016-1-31,19,17,16,16,13,12,88,74,64,1025,1022,1019,10,10,6,40,23,55,0.00,6,Rain,93,Taibei
2016-2-1,18,14,12,15,11,9,88,80,72,1027,1024,1020,10,8,4,26,18,39,0.00,6,Rain,93,Taibei
2016-2-2,13,12,11,11,9,8,94,84,72,1027,1025,1023,10,9,7,21,14,34,0.00,6,Rain,103,Taibei
2016-2-3,15,14,13,13,12,11,88,85,77,1025,1024,1022,10,9,5,24,16,,0.00,7,Rain,105,Taibei
2016-2-4,21,18,15,16,14,13,88,82,68,1024,1021,1019,10,9,5,19,13,,0.00,6,Rain,124,Taibei
2016-2-5,16,14,14,14,11,8,94,74,67,1022,1021,1018,10,10,6,14,8,,0.00,7,Rain,118,Taibei
2016-2-6,13,11,9,8,2,-1,72,54,41,1028,1025,1022,10,6,4,16,10,35,0.00,5,,295,Taibei
2016-2-7,16,12,7,5,1,-3,71,49,31,1028,1026,1023,10,9,8,19,6,,0.00,2,,295,Taibei
2016-2-8,20,12,5,5,2,-3,81,51,23,1027,1024,1021,10,10,10,24,6,,0.00,1,,99,Taibei
2016-2-9,23,14,7,10,7,4,87,57,29,1023,1021,1019,10,10,10,21,8,,0.00,1,,116,Taibei
2016-2-10,26,19,12,14,11,8,82,57,34,1021,1018,1016,10,10,8,26,11,,0.00,2,,122,Taibei
2016-2-11,27,22,17,16,14,12,83,71,48,1019,1016,1013,10,9,4,23,13,,0.00,5,Rain,248,Taibei
2016-2-12,28,23,18,18,17,15,83,72,51,1017,1014,1012,10,10,8,19,6,,0.00,3,,221,Taibei
2016-2-13,30,24,18,18,17,13,88,65,35,1014,1012,1010,10,9,6,23,8,37,0.00,1,,292,Taibei
2016-2-14,21,16,11,18,13,7,88,78,67,1025,1017,1012,10,8,4,24,8,40,0.00,6,Rain,66,Taibei
2016-2-15,12,11,10,7,6,3,82,68,54,1028,1026,1025,10,10,8,19,13,37,0.00,6,Rain,75,Taibei
2016-2-16,13,12,11,9,7,4,88,72,58,1027,1025,1024,10,10,7,27,18,,0.00,6,Rain,100,Taibei
2016-2-17,15,13,12,11,9,6,88,76,55,1026,1025,1023,10,10,6,26,18,,0.00,6,Rain,105,Taibei
2016-2-18,19,16,13,15,14,11,94,84,73,1024,1022,1020,10,8,4,24,18,,0.00,6,Rain,106,Taibei
2016-2-19,18,16,14,16,14,12,94,87,82,1022,1020,1018,8,5,2,23,8,,0.00,7,Rain,269,Taibei
2016-2-20,16,14,13,13,7,3,88,64,48,1028,1025,1022,10,8,3,21,10,,0.00,6,Rain,69,Taibei
2016-2-21,18,16,13,10,8,4,67,60,51,1027,1025,1023,10,10,10,34,27,,0.00,6,,95,Taibei
2016-2-22,24,19,14,13,12,10,88,71,47,1024,1021,1019,10,9,6,23,11,,0.00,6,Rain,274,Taibei
2016-2-23,16,14,13,13,12,11,94,82,72,1028,1025,1023,10,9,2,21,10,,0.00,6,Rain,111,Taibei
2016-2-24,14,13,12,12,10,9,88,84,72,1032,1030,1027,10,7,4,27,18,,0.00,6,Rain,98,Taibei
2016-2-25,14,13,12,11,10,9,88,81,72,1032,1031,1029,10,9,6,32,24,,0.00,6,Rain,101,Taibei
2016-2-26,15,14,13,14,12,10,94,89,77,1030,1027,1025,10,7,3,26,21,,0.00,6,Rain,112,Taibei
2016-2-27,16,16,15,14,14,13,94,90,82,1025,1024,1023,10,6,2,16,8,,0.00,7,Rain,197,Taibei
2016-2-28,22,18,14,14,12,10,94,69,50,1024,1023,1020,10,10,7,26,10,,0.00,5,,97,Taibei
2016-2-29,19,16,12,12,8,3,88,60,51,1030,1028,1023,10,8,5,32,18,50,0.00,4,,85,Taibei
2016-3-1,18,14,11,7,6,3,67,52,42,1029,1026,1025,10,10,10,34,24,52,0.00,2,,87,Taibei
2016-3-2,23,18,14,10,8,7,72,53,36,1026,1023,1021,10,10,10,26,21,,0.00,1,,97,Taibei
2016-3-3,26,19,12,12,9,6,82,55,33,1023,1021,1019,10,10,10,21,8,,0.00,2,,53,Taibei
2016-3-4,27,21,15,16,13,8,83,64,32,1021,1019,1016,10,10,10,16,6,,0.00,5,,301,Taibei
2016-3-5,28,23,18,17,16,13,83,64,39,1019,1016,1013,10,9,6,21,6,,0.00,6,,76,Taibei
2016-3-6,26,22,18,17,16,14,88,72,47,1017,1015,1013,10,9,5,24,8,,0.00,4,,282,Taibei
2016-3-7,27,22,18,18,17,16,88,73,54,1017,1015,1013,10,8,5,21,10,,0.00,5,,82,Taibei
2016-3-8,28,24,20,19,18,16,88,74,48,1015,1012,1009,10,5,3,16,6,,0.00,6,Rain,292,Taibei
2016-3-9,22,18,14,20,14,11,88,82,68,1019,1016,1010,10,8,3,39,14,40,0.00,6,Rain-Thunderstorm,90,Taibei
2016-3-10,15,13,11,13,9,8,88,81,77,1026,1022,1019,10,9,5,19,14,35,0.00,7,Rain,90,Taibei
2016-3-11,13,12,11,10,9,9,88,86,82,1025,1023,1022,10,9,6,23,13,,0.00,6,Rain,104,Taibei
2016-3-12,17,14,12,14,13,10,94,88,77,1023,1019,1016,10,7,4,26,18,,0.00,6,Rain,107,Taibei
2016-3-13,20,18,15,16,15,13,94,86,77,1017,1014,1011,8,5,3,21,5,,0.00,7,Rain-Thunderstorm,240,Taibei
2016-3-14,15,14,14,14,9,7,94,69,59,1022,1020,1017,10,9,5,24,11,37,0.00,6,Rain,81,Taibei
2016-3-15,15,14,13,14,12,8,94,85,67,1021,1018,1016,10,5,1,27,21,,0.00,6,Rain,95,Taibei
2016-3-16,17,16,15,15,14,13,94,89,82,1018,1017,1015,8,5,1,16,6,,0.00,7,Rain,139,Taibei
2016-3-17,23,19,16,18,17,15,94,83,69,1017,1015,1013,10,7,4,24,10,,0.00,5,Rain,115,Taibei
2016-3-18,23,20,18,19,18,16,94,87,78,1013,1012,1010,10,4,1,14,6,,0.00,6,Rain-Thunderstorm,279,Taibei
2016-3-19,21,20,19,19,18,15,94,89,78,1018,1014,1011,10,3,1,29,10,,0.00,7,Rain-Thunderstorm,273,Taibei
2016-3-20,20,18,16,16,14,12,83,74,64,1019,1017,1016,10,9,5,27,21,,0.00,6,Rain,93,Taibei
2016-3-21,20,18,16,16,14,12,88,80,64,1018,1017,1015,10,8,5,29,19,,0.00,6,Rain,100,Taibei
2016-3-22,24,21,18,17,16,16,94,82,61,1016,1014,1012,9,7,4,21,10,,0.00,6,Rain,275,Taibei
